3;50;10;0.2711367996950813
3;50;20;0.2969186186432447
3;50;30;0.23590073652663207
3;50;40;0.27175832446351816
3;50;50;0.28557232938422944
3;50;60;0.28721658797198013
3;50;70;0.24851580126340853
3;50;80;0.2704735355985963
3;50;90;0.2704735355985963
3;50;100;0.2704735355985963
3;50;110;0.2704735355985963
3;50;120;0.27315263299300035
3;50;130;0.3215353441364934
3;50;140;0.3237161554189944
3;50;150;0.34271556117169943
3;50;160;0.34271556117169943
3;50;170;0.333604381022748
3;60;10;0.2798384307570617
3;60;20;0.3134562412206545
3;60;30;0.2621517837839594
3;60;40;0.2954947938957762
3;60;50;0.3363933355874287
3;60;60;0.3363933355874287
3;60;70;0.3363933355874287
3;60;80;0.3057382213812319
3;60;90;0.3164798493927398
3;60;100;0.31848955907088095
3;60;110;0.31848955907088095
3;60;120;0.3944799564970656
3;60;130;0.3944799564970656
3;60;140;0.39687613638965297
3;60;150;0.3795548360119543
3;60;160;0.3795548360119543
3;60;170;0.39390485427058713
3;70;10;0.2788699473646017
3;70;20;0.3072855552798557
3;70;30;0.25594887497456925
3;70;40;0.2961803791559522
3;70;50;0.2961803791559522
3;70;60;0.4516178371100931
3;70;70;0.42899708347795434
3;70;80;0.448045280072561
3;70;90;0.4522887620780686
3;70;100;0.4522887620780686
3;70;110;0.44590358948182013
3;70;120;0.36346523703776473
3;70;130;0.36883740551716
3;70;140;0.34472037890340346
3;70;150;0.34472037890340346
3;70;160;0.42954034706577915
3;70;170;0.40990717205396965
3;80;10;0.2711367996950813
3;80;20;0.2969186186432447
3;80;30;0.2002652878397148
3;80;40;0.18639928182052282
3;80;50;0.2778316323123734
3;80;60;0.2856000300192764
3;80;70;0.2856000300192764
3;80;80;0.284144765814133
3;80;90;0.31864269765625985
3;80;100;0.29092013412769846
3;80;110;0.32029909616720137
3;80;120;0.32029909616720137
3;80;130;0.3322742067418933
3;80;140;0.3624420059188841
3;80;150;0.3499965800656379
3;80;160;0.3499965800656379
3;80;170;0.3499965800656379
3;90;10;0.27928753155331715
3;90;20;0.3039751957531781
3;90;30;0.25366935909005855
3;90;40;0.25366935909005855
3;90;50;0.36217946578229443
3;90;60;0.36217946578229443
3;90;70;0.39005490963452194
3;90;80;0.4480823779773602
3;90;90;0.4480823779773602
3;90;100;0.4432489416312235
3;90;110;0.4432489416312235
3;90;120;0.44747819764286373
3;90;130;0.44747819764286373
3;90;140;0.44747819764286373
3;90;150;0.49318713085029
3;90;160;0.49318713085029
3;90;170;0.5190737656481785
