3;50;10;0.3694075388574537
3;50;20;0.3694075388574537
3;50;30;0.3694075388574537
3;50;40;0.38083760253561044
3;50;50;0.3184903167425818
3;50;60;0.35957959375904164
3;50;70;0.35957959375904164
3;50;80;0.35957959375904164
3;50;90;0.35957959375904164
3;50;100;0.3858252654405217
3;50;110;0.3606400987842997
3;50;120;0.35060275304412464
3;50;130;0.35060275304412464
3;50;140;0.34490765182953376
3;50;150;0.34490765182953376
3;50;160;0.3757518887061875
3;50;170;0.4384224409733938
3;60;10;0.3694075388574537
3;60;20;0.3694075388574537
3;60;30;0.3694075388574537
3;60;40;0.3694075388574537
3;60;50;0.3694075388574537
3;60;60;0.3694075388574537
3;60;70;0.40787317405610346
3;60;80;0.35514780277498514
3;60;90;0.46135916958061624
3;60;100;0.46135916958061624
3;60;110;0.46135916958061624
3;60;120;0.6449292890902435
3;60;130;0.611955825861403
3;60;140;0.611955825861403
3;60;150;0.611955825861403
3;60;160;0.6782441735251964
3;60;170;0.71172671633956
3;70;10;0.3694075388574537
3;70;20;0.3694075388574537
3;70;30;0.3694075388574537
3;70;40;0.3694075388574537
3;70;50;0.3694075388574537
3;70;60;0.44264059808351885
3;70;70;0.3935432669064957
3;70;80;0.5096740590834163
3;70;90;0.5096740590834163
3;70;100;0.5096740590834163
3;70;110;0.5808222541434152
3;70;120;0.5808222541434152
3;70;130;0.5808222541434152
3;70;140;0.7034612972026125
3;70;150;0.6281160485082822
3;70;160;0.5998960592610315
3;70;170;0.5642958487578051
3;80;10;0.399221812860479
3;80;20;0.399221812860479
3;80;30;0.399221812860479
3;80;40;0.399221812860479
3;80;50;0.399221812860479
3;80;60;0.399221812860479
3;80;70;0.5559851193454456
3;80;80;0.4681798890606695
3;80;90;0.4681798890606695
3;80;100;0.4681798890606695
3;80;110;0.4681798890606695
3;80;120;0.5377602439220551
3;80;130;0.5377602439220551
3;80;140;0.6595206678714441
3;80;150;0.5883186245755799
3;80;160;0.5883186245755799
3;80;170;0.6455435768442874
3;90;10;0.399221812860479
3;90;20;0.399221812860479
3;90;30;0.399221812860479
3;90;40;0.399221812860479
3;90;50;0.399221812860479
3;90;60;0.399221812860479
3;90;70;0.5480249439948782
3;90;80;0.48007042064177324
3;90;90;0.48007042064177324
3;90;100;0.4712545792606621
3;90;110;0.4712545792606621
3;90;120;0.4712545792606621
3;90;130;0.4712545792606621
3;90;140;0.5576616614703027
3;90;150;0.5576616614703027
3;90;160;0.6186827335076761
3;90;170;0.6186827335076761
